flower_species,bee_species,visit_count,network_id,tube_depth_mm,corolla_diam_mm,floral_color,nectar_vol_ul,nectar_sugar_pct,symmetry,tongue_length_mm,body_length_mm,sociality,lecty,flight_range_m
Anemone.flaccida,Cheilosia sp.8 (Syr. : Dip. ),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,19.82433434901759,7.036898449994624,solitary,polylectic,2614.34793130029
Anemone.flaccida,Ceratina megastigmata (Ant. : Hym. ),5,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,17.613033721689135,21.472904986003414,solitary,polylectic,1896.426804852672
Anemone.flaccida,Cheilosia sp.9 (Syr. : Dip. ),2,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,4.929104858543724,5.601718794088811,solitary,polylectic,634.4553941162303
Anemone.flaccida,Cheilosia sp.14 (Syr. : Dip. ),2,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,12.639952153898776,11.947855147067457,solitary,polylectic,2229.4162726495415
Anemone.flaccida,DOLICHOPODIDAE1 (Dol. : Dip. ),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,6.313540272414684,21.71117343311198,solitary,polylectic,1195.3257342334837
Anemone.flaccida,EMPIDIDAE32 (Emp. : Dip. ),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,10.679280837532133,19.372853164793923,solitary,polylectic,1491.5591668803245
Anemone.flaccida,Empria quadrimaculata (Ten. : Hym. ),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,15.324691300746053,6.575631000800058,solitary,oligolectic,2601.4371930155903
Anemone.flaccida,EPHYDRIDAE19 (Eph. : Dip. ),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,2.4953335048630834,9.450367099838331,solitary,polylectic,1693.340565636754
Anemone.flaccida,Neoascia sp. (Syr. : Dip. ),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,19.0865761465393,15.341952982358634,social,oligolectic,378.46531132236123
Anemone.flaccida,Cheilosia sp.8 (Syr. : Dip.),1,kato1990,23.500927936751395,17.20834413659759,red,8.345062852604315,51.707973659504205,zygomorphic,18.844085646793246,11.83761096606031,solitary,polylectic,2045.6593949813396
Angelica.polymorpha,Bombus (Bombus) hypocrita hypocrita (Api. : Hym. ),1,kato1990,14.661363940453157,30.81086638965644,yellow,11.317918054992333,46.72107302118093,zygomorphic,13.697178037837148,16.40735127287917,solitary,polylectic,1352.012845641002
Angelica.polymorpha,Formica japonica (For. : Hym. ),1,kato1990,14.661363940453157,30.81086638965644,yellow,11.317918054992333,46.72107302118093,zygomorphic,18.020406285766512,7.273658279096708,social,polylectic,2882.1565156104043
Angelica.pubescens,Andrena (Andrena) ishiharai (And. : Hym. ),3,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,12.807104699779302,20.52071297983639,social,oligolectic,124.81160515453666
Angelica.pubescens,Andrena (Hoplandera) dentata (And. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,7.75995613867417,20.881221916526556,solitary,oligolectic,1421.4196561602876
Angelica.pubescens,Arge nipponensis (Ari. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,13.765244858339429,9.572010467294604,solitary,oligolectic,2090.846648463048
Angelica.pubescens,Arge similis (Ari. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,6.478626809082925,5.6560147574637085,social,polylectic,122.81672689132392
Angelica.pubescens,Bombus (Bombus) hypocrita hypocrita (Api. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,13.697178037837148,16.40735127287917,solitary,polylectic,1352.012845641002
Angelica.pubescens,BRACONIDAE13 (Bra. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,17.163527702447027,15.266283854609355,solitary,polylectic,1442.2879206715152
Angelica.pubescens,BRACONIDAE16 (Bra. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,19.191712470259517,8.180888999952003,solitary,polylectic,536.9243558030576
Angelica.pubescens,BRACONIDAE27 (Bra. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,10.182110849302262,17.509754245867953,solitary,polylectic,2577.1753213135526
Angelica.pubescens,CALLIPHORIDAE8 (Cal. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,18.89418859453872,6.894009864423424,solitary,polylectic,1228.6639383994043
Angelica.pubescens,Ceratina megastigmata (Ant. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,17.613033721689135,21.472904986003414,solitary,polylectic,1896.426804852672
Angelica.pubescens,Cheilosia omogensis (Syr. : Dip. ),3,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,5.283181267324835,18.163084451342,solitary,oligolectic,757.2431447217241
Angelica.pubescens,CHLOROPIDAE22 (Chl. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,12.528779078740627,13.840865633450449,solitary,oligolectic,2759.6563546918333
Angelica.pubescens,DIAPRIIDAE1 (Dia. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,9.190958183724433,6.445527917705476,social,oligolectic,661.9120604591444
Angelica.pubescens,Ectemnuis rubicola nipponis (Sph. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,19.198986172676086,10.300249421736225,solitary,oligolectic,2586.3437401130795
Angelica.pubescens,Ectophasia sinensis (Pha. : Dip. ),2,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,4.763270232826471,9.622083598515019,social,oligolectic,564.4321206025779
Angelica.pubescens,EPHYDRIDAE14 (Eph. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,10.942647523246706,21.85485118883662,solitary,oligolectic,2310.534531669691
Angelica.pubescens,Eucetonia roelofsi (Sca. : Col. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,15.373126953840256,11.108623439911753,social,polylectic,1991.2419107044116
Angelica.pubescens,Graphomyia maculata (Mus. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,5.72072671726346,13.470239672344178,social,polylectic,2006.339971232228
Angelica.pubescens,Hylaeus globula (Col. : Hym. ),20,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,17.241427849046886,16.23127725510858,solitary,oligolectic,1667.160442424938
Angelica.pubescens,Hylaeus nippon (Col. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,9.300825706217438,20.986862316029146,social,polylectic,1146.5276244329289
Angelica.pubescens,ICHNEUMONIDAE44 (Ich. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,10.636725454125553,20.444823349127546,social,polylectic,1435.5904266936705
Angelica.pubescens,ICHNEUMONIDAE53 (Ich. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,10.102800854016095,17.299167147139087,social,polylectic,887.9626049427316
Angelica.pubescens,ICHNEUMONIDAE64 (Ich. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,11.573299818206578,18.500080356607214,social,polylectic,985.2465836564079
Angelica.pubescens,ICHNEUMONIDAE82 (Ich. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,8.714065951295197,9.537015417823568,social,oligolectic,1209.6578162163496
Angelica.pubescens,Lasioglossum (El.) sexstrigatum (Hal. : Hym. ),2,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,3.06975140189752,17.81021800893359,solitary,polylectic,491.93483386188745
Angelica.pubescens,Megaspis zonata (Syr. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,17.579560834448785,14.212859802180901,solitary,oligolectic,810.2377930888906
Angelica.pubescens,Melanostoma scalare (Syr. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,15.679900251328945,7.225164018571377,solitary,polylectic,2092.0610109344125
Angelica.pubescens,Nomada galloisi (Ant. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,9.77449013479054,16.84953075903468,solitary,oligolectic,2548.619913915172
Angelica.pubescens,Onomaus lautus (Mir. : Hem. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,3.9166596066206694,15.159637189935893,social,polylectic,627.0909234182909
Angelica.pubescens,Pipiza inornata (Syr. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,8.079529721289873,15.333986302139238,solitary,polylectic,1676.1240791529417
Angelica.pubescens,Plateros sp. (Lyc. : Col. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,9.754975521937013,9.521295186365023,social,polylectic,296.85523961670697
Angelica.pubescens,PTEROMALIDAE3 (Pte. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,14.390987608581781,9.042922313790768,social,oligolectic,2525.7703826762736
Angelica.pubescens,PYRALIDAE2 (Pyr. : Lep. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,3.1394173218868673,15.5016728003975,social,polylectic,1193.8862517243251
Angelica.pubescens,Rhopalum (Latrorhopalum) latronum (Sph. : Hym. ),4,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,7.357344466261566,11.218304633628577,solitary,polylectic,2969.3797728279606
Angelica.pubescens,TACHINIDAE14 (Tac. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,10.803610390983522,19.68131891451776,solitary,polylectic,2652.337928209454
Angelica.pubescens,TACHINIDAE45 (Tac. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,14.333153750747442,16.567783683305606,solitary,polylectic,2037.288401229307
Angelica.pubescens,TACHINIDAE65 (Tac. : Dip. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,10.929260169621557,20.537170454859734,social,polylectic,1843.9951800741255
Angelica.pubescens,Tachinus sp. (Sta. : Col. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,14.674183153081685,5.112987047992647,social,oligolectic,1373.9841907750815
Angelica.pubescens,Trachys saundersi (Bup. : Col. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,13.57182919466868,17.505573365837336,social,polylectic,2065.346630732529
Angelica.pubescens,Vespa xanthoptera (Ves. : Hym. ),1,kato1990,15.840623414842412,13.8082253432367,pink_purple,9.920129422098398,42.34516537049785,actinomorphic,16.295518756378442,12.626574378926307,social,oligolectic,607.7238690108061
Antenoron.filiforme,Melanostoma scalare (Syr. : Dip. ),1,kato1990,6.530873226933181,23.110295108053833,red,11.4869917742908,52.143913381733,actinomorphic,15.679900251328945,7.225164018571377,solitary,polylectic,2092.0610109344125
Anthriscus.aemula,Actina jezoensis (Str. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,9.019964245148003,5.540032575605437,social,polylectic,2546.798688569106
Anthriscus.aemula,Aglaostigma neburosa (Ten. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.130368630867451,9.965821125777438,solitary,oligolectic,153.20924730040133
Anthriscus.aemula,Andrena (Micrandrena) hikosana (And. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.687674584332854,10.729972736909986,social,polylectic,1052.8919741045684
Anthriscus.aemula,Andrena (Micrandrena) komachi (And. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,15.389942011330277,16.957171525573358,solitary,polylectic,125.26376417372376
Anthriscus.aemula,Andrena (Micrandrena) minutula (And. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,19.844825860112906,5.527306848671287,social,polylectic,2042.14946415741
Anthriscus.aemula,Andrena (Simandrena) yamamotoi (And. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.915622565895319,19.456884456332773,social,polylectic,933.4896761924028
Anthriscus.aemula,ANTHOMYIIDAE12 (Ant. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.905466692522168,14.268141282256693,solitary,polylectic,2916.423778817989
Anthriscus.aemula,ANTHOMYIIDAE20 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.723204406443983,17.674160051625222,social,polylectic,202.0295059774071
Anthriscus.aemula,ANTHOMYIIDAE28 (Ant. : Dip. ),12,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.919975037686527,16.574095797725022,solitary,oligolectic,884.6227484289557
Anthriscus.aemula,ANTHOMYIIDAE29 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.480758705642074,12.333937154849991,solitary,polylectic,2270.0011026347056
Anthriscus.aemula,ANTHOMYIIDAE3 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.417059709783643,18.800807655323297,solitary,oligolectic,604.9655955517665
Anthriscus.aemula,ANTHOMYIIDAE31 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,16.399022205732763,20.287785538006574,solitary,oligolectic,2565.796889201738
Anthriscus.aemula,ANTHOMYIIDAE35 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,5.6092911208979785,19.743704489432275,solitary,polylectic,514.5407551433891
Anthriscus.aemula,ANTHOMYIIDAE38 (Ant. : Dip. ),106,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.73187782568857,12.020412004319951,social,oligolectic,2469.69084138982
Anthriscus.aemula,ANTHOMYIIDAE4 (Ant. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,14.888756332919002,17.14806555956602,solitary,oligolectic,2688.1001342320815
Anthriscus.aemula,ANTHOMYIIDAE42 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,15.749002060852945,17.921459984732792,solitary,polylectic,1402.9000489739701
Anthriscus.aemula,ANTHOMYIIDAE43 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.473941970150918,17.027072998229414,solitary,polylectic,2202.0659557543695
Anthriscus.aemula,ANTHOMYIIDAE46 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,7.540454621892422,10.361194767057896,social,oligolectic,105.46831742394716
Anthriscus.aemula,ANTHOMYIIDAE7 (Ant. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,19.99696238571778,15.111155670601875,social,polylectic,2705.1136299734935
Anthriscus.aemula,ANTHOMYIIDAE8 (Ant. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.594670607708395,11.6894836332649,social,polylectic,2651.0923170717433
Anthriscus.aemula,Anthromacra viriclissima (Lag. : Col. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,2.4803516869433224,13.731461575487629,solitary,oligolectic,2343.734978372231
Anthriscus.aemula,ARANEIDA17 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,2.8285876316949725,11.845766975078732,solitary,polylectic,1854.188447771594
Anthriscus.aemula,ARANEIDA18 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,9.553393533453345,8.561823550611734,social,oligolectic,1805.9872570447624
Anthriscus.aemula,ARANEIDA19 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,12.487522877752781,21.7418766960036,social,polylectic,874.9565217643976
Anthriscus.aemula,ARANEIDA20 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.75903963437304,21.779807028593495,solitary,polylectic,1825.3847762010992
Anthriscus.aemula,ARANEIDA21 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.08372791716829,21.445593622978777,solitary,polylectic,2016.770624811761
Anthriscus.aemula,ARANEIDA27 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,2.3227359824813902,8.63846854516305,solitary,polylectic,1645.2088633552194
Anthriscus.aemula,ARANEIDA34 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,17.218481986783445,11.735369484173134,social,polylectic,2763.6017175856978
Anthriscus.aemula,ARANEIDA36 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,9.156213149894029,21.23802906018682,solitary,oligolectic,817.4927847459912
Anthriscus.aemula,ARANEIDA39 (Ara. : Ara. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,14.678565216250718,12.224503897828981,solitary,oligolectic,2655.728989187628
Anthriscus.aemula,Athalia japonica (Ten. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,13.355045333970338,19.043960514711216,solitary,oligolectic,1696.9958655536175
Anthriscus.aemula,BIBIONIDAE11 (Bib. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,17.632304140366614,20.077943824697286,social,oligolectic,2374.4310814654455
Anthriscus.aemula,BIBIONIDAE4 (Bib. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,9.435380687005818,21.644519820343703,social,polylectic,1203.5175889963284
Anthriscus.aemula,BRACONIDAE26 (Bra. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,19.81717914994806,14.588238041615114,solitary,oligolectic,1740.0633197044954
Anthriscus.aemula,BRACONIDAE41 (Bra. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,5.163090324960649,18.05262867710553,solitary,polylectic,2300.992432027124
Anthriscus.aemula,Byctiscus puberulus (Att. : Col. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,5.595507131423801,7.631378921447322,social,polylectic,1127.1138259908184
Anthriscus.aemula,CALLIPHORIDAE10 (Cal. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.124378978274763,10.73407424474135,social,oligolectic,516.3254057755694
Anthriscus.aemula,CALLIPHORIDAE6 (Cal. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.254328459501266,20.427340815775096,solitary,polylectic,2682.051007542759
Anthriscus.aemula,Camponotus obscripes (For. : Hym. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.37348186178133,11.432426088955253,social,polylectic,469.3836531136185
Anthriscus.aemula,CECIDOMYIIDAE4 (Cec. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.585504054557532,13.38211735803634,social,polylectic,104.43546595051885
Anthriscus.aemula,CECIDOMYIIDAE5 (Cec. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,3.597966962028295,6.475735580315813,solitary,polylectic,2829.5508111827075
Anthriscus.aemula,CERATOPOGONIDAE4 (Cer. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,7.039907971397042,10.619920786004514,solitary,polylectic,508.8959057116881
Anthriscus.aemula,Cheilosia sp.1 (Syr. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.585949976928532,19.45507380599156,social,polylectic,1357.9852861585096
Anthriscus.aemula,Cheilosia sp.5 (Syr. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,19.27627744944766,11.518839282682166,social,polylectic,1073.729394399561
Anthriscus.aemula,Cheilosia sp.7 (Syr. : Dip. ),3,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,16.753779895603657,13.813338537001982,solitary,polylectic,2722.373323747888
Anthriscus.aemula,CHLOROPIDAE23 (Chl. : Dip. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,5.1240943796001375,15.988076732028276,social,polylectic,1734.5842907670885
Anthriscus.aemula,CHLOROPIDAE24 (Chl. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,3.9458267521113157,13.108397858217359,solitary,polylectic,2561.392364022322
Anthriscus.aemula,CHLOROPIDAE25 (Chl. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,9.569305361248553,11.916755403159186,social,polylectic,2470.680799544789
Anthriscus.aemula,CHLOROPIDAE26 (Chl. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,3.200757958460599,14.019935465883464,social,polylectic,710.8087885659188
Anthriscus.aemula,CHLOROPIDAE28 (Chl. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,13.433405127376318,20.27381242509,social,oligolectic,1467.5840941956267
Anthriscus.aemula,CIXIIDAE1 (Cix. : Hem. ),2,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.247971619013697,9.473677744623274,solitary,oligolectic,605.335337901488
Anthriscus.aemula,CLUSIIDAE1 (Clu. : Dip. ),6,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,12.257218139711767,18.191413744119927,solitary,oligolectic,604.3375959387049
Anthriscus.aemula,CLUSIIDAE2 (Clu. : Dip. ),8,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,13.028162316884845,10.71194573235698,solitary,oligolectic,893.3744330424815
Anthriscus.aemula,CLUSIIDAE3 (Clu. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.319198040757328,17.927215595263988,social,polylectic,136.24132410623133
Anthriscus.aemula,CURCULIONIDAE6 (Cur. : Col. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,17.880138836801052,18.28260079980828,solitary,polylectic,166.32362317759544
Anthriscus.aemula,DELTOCEPHALIDAE2 (Del. : Hem. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,9.285486232489347,5.196535547729582,solitary,polylectic,1850.912648998201
Anthriscus.aemula,DELTOCEPHALIDAE4 (Del. : Hem. ),36,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,10.730422759894282,20.385942524066195,solitary,polylectic,1916.5747160324827
Anthriscus.aemula,DELTOCEPHALIDAE5 (Del. : Hem. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,11.149363037664443,19.094793553696945,solitary,polylectic,2392.0608822023496
Anthriscus.aemula,Dere thoracica (Cer. : Col. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,13.932073896285146,13.895176681224257,solitary,oligolectic,967.0544446678832
Anthriscus.aemula,DIASTATIDAE2 (Dia. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,7.197127681225538,8.832293037325144,solitary,polylectic,1920.9837968461215
Anthriscus.aemula,DOLICHOPODIDAE1 (Dol. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,6.313540272414684,21.71117343311198,solitary,polylectic,1195.3257342334837
Anthriscus.aemula,DOLICHOPODIDAE2 (Dol. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,18.224188331048936,15.147742027183995,social,polylectic,324.84485507011414
Anthriscus.aemula,Elasmucha nipponica (Pen. : Hem. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,7.627572871278971,12.599968285765499,social,polylectic,2654.829088365659
Anthriscus.aemula,EMPIDIDAE1 (Emp. : Dip. ),1,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,17.824486411176622,15.061570587567985,social,polylectic,670.2768422896042
Anthriscus.aemula,EMPIDIDAE11 (Emp. : Dip. ),3,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,16.688285284209996,9.227255584206432,social,polylectic,573.4240512829274
Anthriscus.aemula,EMPIDIDAE13 (Emp. : Dip. ),3,kato1990,14.310442043002695,31.580565293552354,red,2.142630515154451,17.982062583323568,actinomorphic,16.32124126655981,14.77271811873652,solitary,polylectic,2674.1031779907644
